sku,type,sku_type,weight_type,price_type,price_view,bundle_options,bundle_skus
hypodermic_tubing,bundle,0,0,0,0,-*,304H03RW:304h03rw-5ft:0:1:1:0:0:0;304H03TW:304h03tw-1ft:0:1:2:0:0:0;304H03TW:304h03tw-5ft:0:1:3:0:0:0;304H03X:304h03x-1ft:0:1:4:0:0:0;304H03X:304h03x-5ft:0:1:5:0:0:0;304H04RW:304h04rw-1ft:0:1:6:0:0:0;304H04RW:304h04rw-5ft:0:1:7:0:0:0;304H04TW:304h04tw-1ft:0:1:8:0:0:0;304H04TW:304h04tw-5ft:0:1:9:0:0:0;304H04X:304h04x-1ft:0:1:10:0:0:0;304H04X:304h04x-5ft:0:1:11:0:0:0;304H05RW:304h05rw-1ft:0:1:12:0:0:0;304H05RW:304h05rw-5ft:0:1:13:0:0:0;304H05X:304h05x-1ft:0:1:14:0:0:0;304H05X:304h05x-5ft:0:1:15:0:0:0;304H08.5:304h085-1ft:0:1:16:0:0:0;304H08.5:304h085-5ft:0:1:17:0:0:0;304H08RW:304h08rw-1ft:0:1:18:0:0:0;304H08RW:304h08rw-5ft:0:1:19:0:0:0;304H08TW:304h08tw-1ft:0:1:20:0:0:0;304H08TW:304h08tw-5ft:0:1:21:0:0:0;304H08XX:304h08xx-1ft:0:1:22:0:0:0;304H08XX:304h08xx-5ft:0:1:23:0:0:0;304H09UX:304h09ux-1ft:0:1:24:0:0:0;304H09UX:304h09ux-5ft:0:1:25:0:0:0;304H09XX:304h09xx-1ft:0:1:26:0:0:0;304H09XX:304h09xx-5ft:0:1:27:0:0:0;304H10.5:304h105-1ft:0:1:28:0:0:0;304H10.5:304h105-5ft:0:1:29:0:0:0;304H10RW:304h10rw-1ft:0:1:30:0:0:0;304H10RW:304h10rw-5ft:0:1:31:0:0:0;304H10TW:304h10tw-1ft:0:1:32:0:0:0;304H10TW:304h10tw-5ft:0:1:33:0:0:0;304H10X:304h10x-1ft:0:1:34:0:0:0;304H10X:304h10x-5ft:0:1:35:0:0:0;304H10XX:304h10xx-1ft:0:1:36:0:0:0;304H10XX:304h10xx-5ft:0:1:37:0:0:0;304H11.5:304h115-1ft:0:1:38:0:0:0;304H11.5:304h115-5ft:0:1:39:0:0:0;304H11RW:304h11rw-1ft:0:1:40:0:0:0;304H11RW:304h11rw-5ft:0:1:41:0:0:0;304H11TW:304h11tw-1ft:0:1:42:0:0:0;304H11TW:304h11tw-5ft:0:1:43:0:0:0;304H11X:304h11x-1ft:0:1:44:0:0:0;304H11X:304h11x-5ft:0:1:45:0:0:0;304H11XX:304h11xx-1ft:0:1:46:0:0:0;304H11XX:304h11xx-5ft:0:1:47:0:0:0;304H12.5:304h125-1ft:0:1:48:0:0:0;304H12.5:304h125-5ft:0:1:49:0:0:0;304H12H:304h12h-1ft:0:1:50:0:0:0;304H12H:304h12h-5ft:0:1:51:0:0:0;304H12RW:304h12rw-1ft:0:1:52:0:0:0;304H12RW:304h12rw-5ft:0:1:53:0:0:0;304H12TW:304h12tw-1ft:0:1:54:0:0:0;304H12TW:304h12tw-5ft:0:1:55:0:0:0;304H12X:304h12x-1ft:0:1:56:0:0:0;304H12X:304h12x-5ft:0:1:57:0:0:0;304H12XX:304h12xx-1ft:0:1:58:0:0:0;304H12XX:304h12xx-5ft:0:1:59:0:0:0;304H13.5:304h135-1ft:0:1:60:0:0:0;304H13.5:304h135-5ft:0:1:61:0:0:0;304H13RW:304h13rw-1ft:0:1:62:0:0:0;304H13RW:304h13rw-5ft:0:1:63:0:0:0;304H13TW:304h13tw-1ft:0:1:64:0:0:0;304H13TW:304h13tw-5ft:0:1:65:0:0:0;304H13X:304h13x-1ft:0:1:66:0:0:0;304H13X:304h13x-5ft:0:1:67:0:0:0;304H13XX:304h13xx-1ft:0:1:68:0:0:0;304H13XX:304h13xx-5ft:0:1:69:0:0:0;304H14.5:304h145-1ft:0:1:70:0:0:0;304H14.5:304h145-5ft:0:1:71:0:0:0;304H14H:304h14h-1ft:0:1:72:0:0:0;304H14H:304h14h-5ft:0:1:73:0:0:0;304H14M:304h14m-1ft:0:1:74:0:0:0;304H14M:304h14m-5ft:0:1:75:0:0:0;304H14RW:304h14rw-1ft:0:1:76:0:0:0;304H14RW:304h14rw-5ft:0:1:77:0:0:0;304H14TW:304h14tw-1ft:0:1:78:0:0:0;304H14TW:304h14tw-5ft:0:1:79:0:0:0;304H14XH:304h14xh-1ft:0:1:80:0:0:0;304H14XH:304h14xh-5ft:0:1:81:0:0:0;304H14XX:304h14xx-1ft:0:1:82:0:0:0;304H14XX:304h14xx-5ft:0:1:83:0:0:0;304H15.5:304h155-1ft:0:1:84:0:0:0;304H15.5:304h155-5ft:0:1:85:0:0:0;304H15H:304h15h-1ft:0:1:86:0:0:0;304H15H:304h15h-5ft:0:1:87:0:0:0;304H15RW:304h15rw-1ft:0:1:88:0:0:0;304H15RW:304h15rw-5ft:0:1:89:0:0:0;304H15TW:304h15tw-1ft:0:1:90:0:0:0;304H15TW:304h15tw-5ft:0:1:91:0:0:0;304H15X:304h15x-1ft:0:1:92:0:0:0;304H15X:304h15x-5ft:0:1:93:0:0:0;304H16.5:304h165-1ft:0:1:94:0:0:0;304H16.5:304h165-5ft:0:1:95:0:0:0;304H16H:304h16h-1ft:0:1:96:0:0:0;304H16H:304h16h-5ft:0:1:97:0:0:0;304H16RW:304h16rw-1ft:0:1:98:0:0:0;304H16RW:304h16rw-5ft:0:1:99:0:0:0;304H16TW:304h16tw-1ft:0:1:100:0:0:0;304H16TW:304h16tw-5ft:0:1:101:0:0:0;304H16X:304h16x-1ft:0:1:102:0:0:0;304H16X:304h16x-5ft:0:1:103:0:0:0;304H16XX:304h16xx-1ft:0:1:104:0:0:0;304H16XX:304h16xx-5ft:0:1:105:0:0:0;304H17.5:304h175-1ft:0:1:106:0:0:0;304H17.5:304h175-5ft:0:1:107:0:0:0;304H17H:304h17h-1ft:0:1:108:0:0:0;304H17H:304h17h-5ft:0:1:109:0:0:0;304H17RW:304h17rw-1ft:0:1:110:0:0:0;304H17RW:304h17rw-5ft:0:1:111:0:0:0;304H17S:304h17s-1ft:0:1:112:0:0:0;304H17S:304h17s-5ft:0:1:113:0:0:0;304H17SX:304h17sx-1ft:0:1:114:0:0:0;304H17SX:304h17sx-5ft:0:1:115:0:0:0;304H17TW:304h17tw-1ft:0:1:116:0:0:0;304H17TW:304h17tw-5ft:0:1:117:0:0:0;304H17X:304h17x-1ft:0:1:118:0:0:0;304H17X:304h17x-5ft:0:1:119:0:0:0;304H17XX:304h17xx-1ft:0:1:120:0:0:0;304H17XX:304h17xx-5ft:0:1:121:0:0:0;304H18.5:304h185-1ft:0:1:122:0:0:0;304H18.5:304h185-5ft:0:1:123:0:0:0;304H18H:304h18h-1ft:0:1:124:0:0:0;304H18H:304h18h-5ft:0:1:125:0:0:0;304H18RW:304h18rw-1ft:0:1:126:0:0:0;304H18RW:304h18rw-5ft:0:1:127:0:0:0;304H18S:304h18s-1ft:0:1:128:0:0:0;304H18S:304h18s-5ft:0:1:129:0:0:0;304H18TW:304h18tw-1ft:0:1:130:0:0:0;304H18TW:304h18tw-5ft:0:1:131:0:0:0;304H18XX:304h18xx-1ft:0:1:132:0:0:0;304H18XX:304h18xx-5ft:0:1:133:0:0:0;304H19.5:304h195-1ft:0:1:134:0:0:0;304H19.5:304h195-5ft:0:1:135:0:0:0;304H19H:304h19h-1ft:0:1:136:0:0:0;304H19H:304h19h-5ft:0:1:137:0:0:0;304H19RW:304h19rw-1ft:0:1:138:0:0:0;304H19RW:304h19rw-5ft:0:1:139:0:0:0;304H19TW:304h19tw-1ft:0:1:140:0:0:0;304H19TW:304h19tw-5ft:0:1:141:0:0:0;304H19X:304h19x-1ft:0:1:142:0:0:0;304H19X:304h19x-5ft:0:1:143:0:0:0;304H19XX:304h19xx-1ft:0:1:144:0:0:0;304H19XX:304h19xx-5ft:0:1:145:0:0:0;304H20.5:304h205-1ft:0:1:146:0:0:0;304H20.5:304h205-5ft:0:1:147:0:0:0;304H20RW:304h20rw-1ft:0:1:148:0:0:0;304H20RW:304h20rw-5ft:0:1:149:0:0:0;304H20TW:304h20tw-1ft:0:1:150:0:0:0;304H20TW:304h20tw-5ft:0:1:151:0:0:0;304H20X:304h20x-1ft:0:1:152:0:0:0;304H20X:304h20x-5ft:0:1:153:0:0:0;304H20XX:304h20xx-1ft:0:1:154:0:0:0;304H20XX:304h20xx-5ft:0:1:155:0:0:0;304H21.5:304h215-1ft:0:1:156:0:0:0;304H21.5:304h215-5ft:0:1:157:0:0:0;304H21H:304h21h-1ft:0:1:158:0:0:0;304H21H:304h21h-5ft:0:1:159:0:0:0;304H21RW:304h21rw-1ft:0:1:160:0:0:0;304H21RW:304h21rw-5ft:0:1:161:0:0:0;304H21TW:304h21tw-1ft:0:1:162:0:0:0;304H21TW:304h21tw-5ft:0:1:163:0:0:0;304H21XX:304h21xx-1ft:0:1:164:0:0:0;304H21XX:304h21xx-5ft:0:1:165:0:0:0;304H22.5:304h225-1ft:0:1:166:0:0:0;304H22.5:304h225-5ft:0:1:167:0:0:0;304H22RW:304h22rw-1ft:0:1:168:0:0:0;304H22RW:304h22rw-5ft:0:1:169:0:0:0;304H22TW:304h22tw-1ft:0:1:170:0:0:0;304H22TW:304h22tw-5ft:0:1:171:0:0:0;304H22X:304h22x-1ft:0:1:172:0:0:0;304H22X:304h22x-5ft:0:1:173:0:0:0;304H22XH:304h22xh-1ft:0:1:174:0:0:0;304H22XH:304h22xh-5ft:0:1:175:0:0:0;304H22XX:304h22xx-1ft:0:1:176:0:0:0;304H22XX:304h22xx-5ft:0:1:177:0:0:0;304H23.5:304h235-1ft:0:1:178:0:0:0;304H23.5:304h235-5ft:0:1:179:0:0:0;304H23RW:304h23rw-1ft:0:1:180:0:0:0;304H23RW:304h23rw-5ft:0:1:181:0:0:0;304H23TW:304h23tw-1ft:0:1:182:0:0:0;304H23TW:304h23tw-5ft:0:1:183:0:0:0;304H23XX:304h23xx-1ft:0:1:184:0:0:0;304H23XX:304h23xx-5ft:0:1:185:0:0:0;304H24.5:304h245-1ft:0:1:186:0:0:0;304H24.5:304h245-5ft:0:1:187:0:0:0;304H24RW:304h24rw-1ft:0:1:188:0:0:0;304H24RW:304h24rw-5ft:0:1:189:0:0:0;304H24TW:304h24tw-1ft:0:1:190:0:0:0;304H24TW:304h24tw-5ft:0:1:191:0:0:0;304H24XX:304h24xx-1ft:0:1:192:0:0:0;304H24XX:304h24xx-5ft:0:1:193:0:0:0;304H25.5:304h255-1ft:0:1:194:0:0:0;304H25.5:304h255-5ft:0:1:195:0:0:0;304H25RW:304h25rw-1ft:0:1:196:0:0:0;304H25RW:304h25rw-5ft:0:1:197:0:0:0;304H25TW:304h25tw-1ft:0:1:198:0:0:0;304H25TW:304h25tw-5ft:0:1:199:0:0:0;304H25XX:304h25xx-1ft:0:1:200:0:0:0;304H25XX:304h25xx-5ft:0:1:201:0:0:0;304H26RW:304h26rw-1ft:0:1:202:0:0:0;304H26RW:304h26rw-5ft:0:1:203:0:0:0;304H26TW:304h26tw-1ft:0:1:204:0:0:0;304H26TW:304h26tw-5ft:0:1:205:0:0:0;304H26X:304h26x-1ft:0:1:206:0:0:0;304H26X:304h26x-5ft:0:1:207:0:0:0;304H27RW:304h27rw-1ft:0:1:208:0:0:0;304H27RW:304h27rw-5ft:0:1:209:0:0:0;304H27TW:304h27tw-1ft:0:1:210:0:0:0;304H27TW:304h27tw-5ft:0:1:211:0:0:0;304H27X:304h27x-1ft:0:1:212:0:0:0;304H27X:304h27x-5ft:0:1:213:0:0:0;304H28RW:304h28rw-1ft:0:1:214:0:0:0;304H28RW:304h28rw-5ft:0:1:215:0:0:0;304H28TW:304h28tw-1ft:0:1:216:0:0:0;304H28TW:304h28tw-5ft:0:1:217:0:0:0;304H29RW:304h29rw-1ft:0:1:218:0:0:0;304H29RW:304h29rw-5ft:0:1:219:0:0:0;304H30H:304h30h-1ft:0:1:220:0:0:0;304H30H:304h30h-5ft:0:1:221:0:0:0;304H30RW:304h30rw-1ft:0:1:222:0:0:0;304H30RW:304h30rw-5ft:0:1:223:0:0:0;304H30XX:304h30xx-1ft:0:1:224:0:0:0;304H30XX:304h30xx-5ft:0:1:225:0:0:0;304H31RW:304h31rw-1ft:0:1:226:0:0:0;304H31RW:304h31rw-5ft:0:1:227:0:0:0;304H32RW:304h32rw-1ft:0:1:228:0:0:0;304H32RW:304h32rw-5ft:0:1:229:0:0:0;304H33RW:304h33rw-1ft:0:1:230:0:0:0;304H33RW:304h33rw-5ft:0:1:231:0:0:0;304H33X:304h33x-1ft:0:1:232:0:0:0;304H33X:304h33x-5ft:0:1:233:0:0:0;304H34RW:304h34rw-1ft:0:1:234:0:0:0;304H34RW:304h34rw-5ft:0:1:235:0:0:0;316H04RW:316h04rw-1ft:0:1:236:0:0:0;316H04RW:316h04rw-5ft:0:1:237:0:0:0;316H06RW:316h06rw-1ft:0:1:238:0:0:0;316H06RW:316h06rw-5ft:0:1:239:0:0:0;316H06TW:316h06tw-1ft:0:1:240:0:0:0;316H06TW:316h06tw-5ft:0:1:241:0:0:0;316H07RW:316h07rw-1ft:0:1:242:0:0:0;316H07RW:316h07rw-5ft:0:1:243:0:0:0;316H08RW:316h08rw-1ft:0:1:244:0:0:0;316H08RW:316h08rw-5ft:0:1:245:0:0:0;316H09RW:316h09rw-1ft:0:1:246:0:0:0;316H09RW:316h09rw-5ft:0:1:247:0:0:0;316H09TW:316h09tw-1ft:0:1:248:0:0:0;316H09TW:316h09tw-5ft:0:1:249:0:0:0;316H10RW:316h10rw-1ft:0:1:250:0:0:0;316H10RW:316h10rw-5ft:0:1:251:0:0:0;316H10TW:316h10tw-1ft:0:1:252:0:0:0;316H10TW:316h10tw-5ft:0:1:253:0:0:0;316H11RW:316h11rw-1ft:0:1:254:0:0:0;316H11RW:316h11rw-5ft:0:1:255:0:0:0;316H11TW:316h11tw-1ft:0:1:256:0:0:0;316H11TW:316h11tw-5ft:0:1:257:0:0:0;316H12RW:316h12rw-1ft:0:1:258:0:0:0;316H12RW:316h12rw-5ft:0:1:259:0:0:0;316H12TW:316h12tw-1ft:0:1:260:0:0:0;316H12TW:316h12tw-5ft:0:1:261:0:0:0;316H13RW:316h13rw-1ft:0:1:262:0:0:0;316H13RW:316h13rw-5ft:0:1:263:0:0:0;316H13TW:316h13tw-1ft:0:1:264:0:0:0;316H13TW:316h13tw-5ft:0:1:265:0:0:0;316H14RW:316h14rw-1ft:0:1:266:0:0:0;316H14RW:316h14rw-5ft:0:1:267:0:0:0;316H14TW:316h14tw-1ft:0:1:268:0:0:0;316H14TW:316h14tw-5ft:0:1:269:0:0:0;316H15:316h15h-1ft:0:1:270:0:0:0;316H15:316h15h-5ft:0:1:271:0:0:0;316H15RW:316h15rw-1ft:0:1:272:0:0:0;316H15RW:316h15rw-5ft:0:1:273:0:0:0;316H15S:316h15s-1ft:0:1:274:0:0:0;316H15S:316h15s-5ft:0:1:275:0:0:0;316H15TW:316h15tw-1ft:0:1:276:0:0:0;316H15TW:316h15tw-5ft:0:1:277:0:0:0;316H16.5:316h165-1ft:0:1:278:0:0:0;316H16.5:316h165-5ft:0:1:279:0:0:0;316H16H:316h16h-1ft:0:1:280:0:0:0;316H16H:316h16h-5ft:0:1:281:0:0:0;316H16RW:316h16rw-1ft:0:1:282:0:0:0;316H16RW:316h16rw-5ft:0:1:283:0:0:0;316H16TW:316h16tw-1ft:0:1:284:0:0:0;316H16TW:316h16tw-5ft:0:1:285:0:0:0;316H17RW:316h17rw-1ft:0:1:286:0:0:0;316H17RW:316h17rw-5ft:0:1:287:0:0:0;316H17S:316h17s-1ft:0:1:288:0:0:0;316H17S:316h17s-5ft:0:1:289:0:0:0;316H17TW:316h17tw-1ft:0:1:290:0:0:0;316H17TW:316h17tw-5ft:0:1:291:0:0:0;316H18RW:316h18rw-1ft:0:1:292:0:0:0;316H18RW:316h18rw-5ft:0:1:293:0:0:0;316H18S:316h18s-1ft:0:1:294:0:0:0;316H18S:316h18s-5ft:0:1:295:0:0:0;316H18TW:316h18tw-1ft:0:1:296:0:0:0;316H18TW:316h18tw-5ft:0:1:297:0:0:0;316H18XX:316h18xx-1ft:0:1:298:0:0:0;316H18XX:316h18xx-5ft:0:1:299:0:0:0;316H19RW:316h19rw-1ft:0:1:300:0:0:0;316H19RW:316h19rw-5ft:0:1:301:0:0:0;316H19TW:316h19tw-1ft:0:1:302:0:0:0;316H19TW:316h19tw-5ft:0:1:303:0:0:0;316H20RW:316h20rw-1ft:0:1:304:0:0:0;316H20RW:316h20rw-5ft:0:1:305:0:0:0;316H20TW:316h20tw-1ft:0:1:306:0:0:0;316H20TW:316h20tw-5ft:0:1:307:0:0:0;316H20XX:316h20xx-1ft:0:1:308:0:0:0;316H20XX:316h20xx-5ft:0:1:309:0:0:0;316H21RW:316h21rw-1ft:0:1:310:0:0:0;316H21RW:316h21rw-5ft:0:1:311:0:0:0;316H21TW:316h21tw-1ft:0:1:312:0:0:0;316H21TW:316h21tw-5ft:0:1:313:0:0:0;316H22RW:316h22rw-1ft:0:1:314:0:0:0;316H22RW:316h22rw-5ft:0:1:315:0:0:0;316H22TW:316h22tw-1ft:0:1:316:0:0:0;316H22TW:316h22tw-5ft:0:1:317:0:0:0;316H23RW:316h23rw-1ft:0:1:318:0:0:0;316H23RW:316h23rw-5ft:0:1:319:0:0:0;316H23TW:316h23tw-1ft:0:1:320:0:0:0;316H23TW:316h23tw-5ft:0:1:321:0:0:0;316H24RW:316h24rw-1ft:0:1:322:0:0:0;316H24RW:316h24rw-5ft:0:1:323:0:0:0;316H24TW:316h24tw-1ft:0:1:324:0:0:0;316H24TW:316h24tw-5ft:0:1:325:0:0:0;316H25RW:316h25rw-1ft:0:1:326:0:0:0;316H25RW:316h25rw-5ft:0:1:327:0:0:0;316H25TW:316h25tw-1ft:0:1:328:0:0:0;316H25TW:316h25tw-5ft:0:1:329:0:0:0;316H26RW:316h26rw-1ft:0:1:330:0:0:0;316H26RW:316h26rw-5ft:0:1:331:0:0:0;316H27RW:316h27rw-1ft:0:1:332:0:0:0;316H27RW:316h27rw-5ft:0:1:333:0:0:0;316H28RW:316h28rw-1ft:0:1:334:0:0:0;316H28RW:316h28rw-5ft:0:1:335:0:0:0;316H29RW:316h29rw-1ft:0:1:336:0:0:0;316H29RW:316h29rw-5ft:0:1:337:0:0:0;316H30RW:316h30rw-1ft:0:1:338:0:0:0;316H30RW:316h30rw-5ft:0:1:339:0:0:0;316H30XH:316h30xh-1ft:0:1:340:0:0:0;316H30XH:316h30xh-5ft:0:1:341:0:0:0;316H31RW:316h31rw-1ft:0:1:342:0:0:0;316H31RW:316h31rw-5ft:0:1:343:0:0:0;
